"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1623040017437233167","Tue Feb 07 19:24:29 +0000 2023","203","Russian Armed Forces deployed at earthquake aftermath in Latakia Syria https://t.co/zlR637MTdt","1623040017437233167","https://pbs.twimg.com/ext_tw_video_thumb/1623039973032136714/pu/img/_3fkV6uWSHn-5xh_.jpg","","en","","1","5","51","https://x.com/undefined/status/1623040017437233167","233320217",
"1614336135630815232","Sat Jan 14 18:58:22 +0000 2023","284","Russia is a terrorist state. Condolences to the families victims of this criminal attack. ️#StandWithUkraine 🇸🇮🇺🇦 https://t.co/m2KuJtrSZ1","1614336135630815232","https://pbs.twimg.com/media/FmdGJjuWYAMNVX9.jpg","","en","","5","13","66","https://x.com/undefined/status/1614336135630815232","258856900",
"1597169445688213504","Mon Nov 28 10:04:04 +0000 2022","183"," Russian Federation today is a de facto fascist state. - Jakub Janda. In episode 9 of the #RuZZiaUnmasked series together with @_JakubJanda we explore the similarities between the current #Russian state and the dictatorships of the 1930s and 1940s. More on Wednesday⤵️ https://t.co/BtuCq5VCSb","1597169445688213504","https://pbs.twimg.com/ext_tw_video_thumb/1597169175100891137/pu/img/qxuRE35GytHpqm2q.jpg","","en","","2","2","59","https://x.com/undefined/status/1597169445688213504","226541132",
"1596322990857519104","Sat Nov 26 02:00:33 +0000 2022","3144","Pihak disabit kesalahan boleh dipenjara dan didenda https://t.co/qcjC8gGsyW","1596322990857519104","","","in","","135","56","1697","https://x.com/undefined/status/1596322990857519104","42199532",
"1599619599682920448","Mon Dec 05 08:49:52 +0000 2022","0","@Askrlfess Romawi &amp; persia tukang jajah tapi suka berantem. Kaya rusia &amp; amerika. Tapi dua2nya ga pernah mau menjajah tanah tandus di antara kerajaan mereka. Padahal dari tanah tandus itu lahir nabi muhammad &amp; umatnya yang di akhirnya ngancurin kekaisaran romawi &amp; persia https://t.co/BKiNvY9Y4D","1599687486816813056","https://pbs.twimg.com/media/FjM7SN2VEAAjBcc.jpg","Askrlfess","in","","0","0","0","https://x.com/undefined/status/1599687486816813056","1448986008175841287",
"1617840022019010561","Tue Jan 24 11:01:33 +0000 2023","197","🇷🇺🇮🇩 Ambassador of the Russian Federation to the Republic of Indonesia H.E. Mrs Lyudmila Vorobieva paid a visit to pesantren Nurul Imam as a sign of a friendship between muslims of Russia and Indonesia. Bandung ️ 24 January 2023 https://t.co/juSu4VqP43","1617840022019010561","https://pbs.twimg.com/media/FnO46swaMAA6H6J.jpg","","en","","3","28","38","https://x.com/undefined/status/1617840022019010561","360374306",
"1608024438645362690","Wed Dec 28 08:57:56 +0000 2022","189","🇷🇺 Rosyjską telewizję odwiedził „prorok który zapewnił telewidzów że komunikuje się z Babą Wangą . Będą wojny będzie krew będą łzy. Ale Rosja wygra. Rosja będzie wywyższona. Wszystkie kraje świata będą się z nią liczyć. Rosja i dobro zwycięży stwierdzi „prorok . https://t.co/9PkIv087Uj","1608024438645362690","https://pbs.twimg.com/ext_tw_video_thumb/1608024377165070337/pu/img/9oCQ9o0D2lbSclo0.jpg","","pl","","7","41","14","https://x.com/undefined/status/1608024438645362690","1495064276897353735",
"1621875118262874114","Sat Feb 04 14:15:35 +0000 2023","341","[ANNOUNCEMENT] We are pleased to announce that Government of Russian Federation will be allocating a number of scholarships to Malaysian candidates to study in Russia as part of its initiative to educate a generation of brilliant and qualified individuals https://t.co/bbiFz850JV","1621875118262874114","https://pbs.twimg.com/media/FoIO0WSaYAI480C.jpg","","en","","138","28","211","https://x.com/undefined/status/1621875118262874114","3269551369",
"1596143723074662406","Sat Nov 26 01:48:32 +0000 2022","945","@CNNIndonesia kaum menyimpang (LGBT) : russia membatasi hak2 kami russia melanggar HAM russia negara gak 'open minded' boikot russia vladimir putin : https://t.co/6ZlfVx6P3h","1596319966097469440","https://pbs.twimg.com/media/FidEjJQagAAixoe.jpg","CNNIndonesia","in","","8","22","55","https://x.com/undefined/status/1596319966097469440","1249005717547180032",
"1603031114771476480","Wed Dec 14 14:16:15 +0000 2022","2987","La mentira de los medios: Rusia quiere destruir Ucrania y a su población. Es un genocidio. La realidad: a diferencia de la OTAN y EEUU que solo destruyen a Rusia le importa la población civil. Aquí la prueba de ello. ¿Cuándo reconstruirá EEUU aunque sea un solo barrio en Irak? https://t.co/t0MvSEdmt4","1603031114771476480","https://pbs.twimg.com/ext_tw_video_thumb/1603030962773938177/pu/img/QsNseAU-Cqp2AUPb.jpg","","es","","74","452","1414","https://x.com/undefined/status/1603031114771476480","1261211932272594944",
"1599957103078436864","Tue Dec 06 02:41:13 +0000 2022","1084","Vladimir Putin Resmikan UU Larang Propaganda LGBT Skala Penuh di Rusia https://t.co/9r76feCI83","1599957103078436864","","","in","","17","24","193","https://x.com/undefined/status/1599957103078436864","3319260420",
"1598872538213650432","Sat Dec 03 02:51:33 +0000 2022","709","Jum'at 08 Jumadil Ula 1444 H / 02 Desember 2022 M) dalam Safari Dakwah Buya Yahya di Provinsi Riau Buya bersilaturahmi ke rumah Ustadz Abdul Somad (UAS). Bahagianya melihat guru-guru kita dalam kehangatan ukhuwah. Barakallah. Allahu Akbar. #Bagongiyah https://t.co/khIcs3UXBY","1598872538213650432","https://pbs.twimg.com/ext_tw_video_thumb/1598869981789589504/pu/img/50xWN8kRulFWNeAB.jpg","","in","","8","17","135","https://x.com/undefined/status/1598872538213650432","1334070788060631040",
"1597571564203307008","Tue Nov 29 12:59:59 +0000 2022","685","7/Rusia baru2 ini mengesahkan UU yg melarang propaganda LGBT &amp; demonstrasi [pamer di depan umum] atas perilaku LGBTQ; tindakan atau informasi apa pun yg dianggap mempromosikan homoseksualitas baik di dpn umum online /dalam film buku/iklan - dikenakan denda yg besar.","1597576104239198208","","dina_sulaeman","in","","8","4","89","https://x.com/undefined/status/1597576104239198208","1490536743137087490",
"1623206946273910786","Wed Feb 08 12:51:37 +0000 2023","1","@Tita83079013 Ga ada sejarah dari uni soviet hingga sekarang rusia jajah indonesia kenapa uang jadi masalah bak tita itulah otang kalau sudah benci apapun ya salah dimata mereka.","1623303536556785664","","Tita83079013","in","","0","1","0","https://x.com/undefined/status/1623303536556785664","1303567929871495171",
"1625380337265115138","Tue Feb 14 06:24:05 +0000 2023","362","Good morning all. Have a nice day. Today I greet you with photos of Republic of Mari-El situated not far from Nizhny Novgorod on the Volga with a beautiful capital Yoshkar-Ola. 1/ https://t.co/HmsHm5sY9I","1625380337265115138","https://pbs.twimg.com/media/Fo6Cy7-WAAELD04.jpg","","en","","2","7","42","https://x.com/undefined/status/1625380337265115138","233320217",
"1601216668616663041","Fri Dec 09 14:06:17 +0000 2022","3394","Los medios hablan sobre los hombres que huyen de Rusia para no luchar y callan sobre los que dieron un paso al frente. Los guerreros de Chechenia liderados por Ramzán Ajmátovich Kadyrov: los batallones Ajmat - la fuerza de la ofensiva rusa que Occidente teme sacar en portada. https://t.co/uzrsZDTGxN","1601216668616663041","https://pbs.twimg.com/ext_tw_video_thumb/1601216317847109632/pu/img/ngV_Jrb4TDMOEmA2.jpg","","es","","75","530","1416","https://x.com/undefined/status/1601216668616663041","1261211932272594944",
"1598062409260077056","Wed Nov 30 21:12:23 +0000 2022","271","Případný rozpad Ruska doprovodí občanská válka v které se o moc v regionech poperou místní feudálové surovinové oligarchové majitelé soukromých armád (Přigožin) a organizovaný zločin. Ruští liberálové a národní vůdci nic nezmůžou. Úkolem Západu bude včasná denuklearizace Ruska https://t.co/kPLd8WZrTh","1598062409260077056","https://pbs.twimg.com/media/Fi108e9WAAIoFh0.jpg","","cs","","0","15","19","https://x.com/undefined/status/1598062409260077056","2436098418",
"1628534585998073856","Wed Feb 22 23:17:56 +0000 2023","26","Saya setuju tolak pernikahan sejenis krn melanggar agama juga krn awal manusia punah. Itu hanya propaganda Putin cari simpati Muslim yg benci AS - NATO. Lihat saja Uni Sovyet - Rusia pernah jajah negara Muslim Afghanistan dan serang Chechnya Muslim jg. https://t.co/s6atHNLeJn","1628534585998073856","","","in","","0","12","0","https://x.com/undefined/status/1628534585998073856","1198400601517748224",
"1599707872891490304","Mon Dec 05 10:10:52 +0000 2022","129","Does Russia have enough money for war? #AJOpinion by @Saleksashenko ⬇️ : https://t.co/kJay42fPOy https://t.co/8fwfdiJNO5","1599707872891490304","https://pbs.twimg.com/media/FjNNipkXgAAS2vA.jpg","","en","","1","24","33","https://x.com/undefined/status/1599707872891490304","4970411",
"1596062864057729029","Fri Nov 25 08:46:54 +0000 2022","1579","Parlemen Rusia Setujui RUU Anti-LGBTQ: Demi Lindungi Masa Depan Anak Bangsa dari Kegelapan https://t.co/Z8OfXkSyUm","1596062864057729029","","","in","","26","25","379","https://x.com/undefined/status/1596062864057729029","887743587579944960",
"1601140403964502016","Fri Dec 09 09:03:14 +0000 2022","334"," Rusia Ambil Kesempatan Ketika Amerika Terdesak Sementara semua tumpu kat perang Ukraine mungkin korang terlepas pandang game cat and mouse Rusia main nak psycho US. Benar game ni tak ubah perang tapi untaian ni boleh tunjuk macam mana ia membantu Rusia. https://t.co/L8UicIkoHQ","1601140403964502016","https://pbs.twimg.com/media/FjhjHjEVsAMpJL0.jpg","","in","","1","1","111","https://x.com/undefined/status/1601140403964502016","1084422442699743232",
"1601260268050616321","Fri Dec 09 16:59:32 +0000 2022","1385","Oggi Ilya Yashin uno dei tre oppositori russi più famosi (tutti incarcerati da Putin) è stato condannato a 8 anni e mezzo. Il suo crimine è aver mostrato ciò che i russi hanno fatto a Bucha. in Russia ormai non esiste più uno straccio di opposizione che sia in libertà https://t.co/wh6ViymNVo","1601260268050616321","https://pbs.twimg.com/media/FjjRudqX0AI0CHZ.jpg","","it","","14","157","287","https://x.com/undefined/status/1601260268050616321","497995758",
"1603301333641355264","Thu Dec 15 08:10:00 +0000 2022","281"," Takkan BRICS Tinggalkan Rusia Juga? Korang mesti pernah dengar pasal BRICS kan? Gagasan ni ditubuhkan untuk mengurangkan kebergantungan dunia pada Barat. Jadi senang kata nak cabar kedaulatan geopolitik G7 lah. Masalah sekarang BRICS pun nak tinggalkan Rusia? Jom baca! https://t.co/K5rnJhjusT","1603301333641355264","https://pbs.twimg.com/media/FkARP-iaAAIzyB6.jpg","","in","","2","2","87","https://x.com/undefined/status/1603301333641355264","1084422442699743232",
"1602667429821575168","Tue Dec 13 14:11:06 +0000 2022","300","'Macam Mana Putin Bangunkan Rusia?' Soalan ni pasti ramai nak tahu. Kerana Rusia dipacu betul-betul selepas Putin naik sampai bawa model ekonomi berbeza dengan cara pembawaan negara lain. Nak tahu lagi lanjut? Baca untaian ni. Jemput follow: @AhmadFaezal4 https://t.co/CMves1UKeU","1602667429821575168","https://pbs.twimg.com/media/Fj3RiI0aAAA5fG-.jpg","","in","","0","1","103","https://x.com/undefined/status/1602667429821575168","1084422442699743232",
"1596037848528220160","Fri Nov 25 07:07:30 +0000 2022","371","Rusia Mensahkan UU Larangan Propaganda Gay https://t.co/mHOWZwzlTK","1596037848528220160","","","in","","6","11","70","https://x.com/undefined/status/1596037848528220160","30201110",
"1608876710065500165","Fri Dec 30 17:24:33 +0000 2022","772","Perderse en cualquier carretera rusa es un sueño lúcido. El más lujoso placer. Ver los árboles nevados y sentir el gélido viento que corta tu rostro. Rusia merece ser respetada en el plano geopolítico. La Operación Especial es imprescindible. Criticarla es de necios Gracias Rusia https://t.co/Z74iOt6Bze","1608876710065500165","https://pbs.twimg.com/ext_tw_video_thumb/1608876496432648200/pu/img/p1_b0h97LNMfaO9z.jpg","","es","","23","91","235","https://x.com/undefined/status/1608876710065500165","1511822138260574213",
"1609058766389145600","Sat Dec 31 07:20:00 +0000 2022","16","@rhnarhim Ni warga rusia. Rasa rusia tak pernah jajah Malaysia","1609086954599231488","","rhnarhim","in","","0","1","0","https://x.com/undefined/status/1609086954599231488","1596538767070101504",
"1600258773150748672","Wed Dec 07 01:09:38 +0000 2022","0","@IndonesiaR4Y4 TOLOL jgn alot! Afganistan itu di Jajah Rusia/Uni Soviet. Banyak belajar biar gak Goblok kek nabimu. Jeruk makan jeruk bukannya nabimu Perkosa anak menantunya? Bukannnya nabimu mati S kena Sifilis ","1600296443410907136","","IndonesiaR4Y4","in","","0","1","0","https://x.com/undefined/status/1600296443410907136","394675941",
"1599646261950705664","Mon Dec 05 06:06:03 +0000 2022","239"," Barat Mematahkan Senjata Utama Rusia? Barat ada buat sesuatu baru-baru ni. 35 buah negara (G7+ dan EU) buat ruling akan beli minyak Rusia selagi tak lebih AS$60/tong. Jadi Rusia nak taknak kena ikut. Agak-agak menjadi tak strategi ni? Jom baca thread ni. Follow: @AhmadFaezal4 https://t.co/XgriSUdvf3","1599646261950705664","https://pbs.twimg.com/media/FjMUgGUVQAAv-Ca.jpg","","in","","3","1","68","https://x.com/undefined/status/1599646261950705664","1084422442699743232",
"1617641706899509248","Mon Jan 23 21:53:31 +0000 2023","0","Abis di jajah belanda lalu ke jepang lalu ke amerika skrg d jajah china.. cuma pada belum nyadar aja. negara jajahan ini.. bangsa berdaulat dan bener2 merdeka di dunia ini gak banyak. tp yg pasti ada Afghnistan di antara Rusia China US India NKorea dan Saudi","1617641706899509248","","","in","","0","0","0","https://x.com/undefined/status/1617641706899509248","2989319005",
"1605691619558268937","Wed Dec 21 22:28:09 +0000 2022","357","🇷🇺 V Rusku nový skandál kolem podvodu s produkcí Moskvich 1/ V Rusku vypukl skandál kvůli příchodu nového modelu vozu Moskvich jehož cena byla dnes oficiálně představena. Ve skutečnosti je vůz 100% čínským crossoverem JAC JS4 - jeho kompletní montáž probíhá rovněž v Číně. https://t.co/S8XbOBEKlZ","1605691619558268937","https://pbs.twimg.com/media/FkiN19FWQAAjblE.jpg","","cs","","1","7","14","https://x.com/undefined/status/1605691619558268937","1502723060255838214",
"1600431070633082880","Wed Dec 07 10:04:36 +0000 2022","657","Rusija je ogromna zemlja. Koja nema plažu. Koja ne proizvodi ništa. Užasnog rock'n'rola i još goreg sporta. Bez filma. Bez mode. Ni u čemu nije prva na svetu. Narotiv. Poslednja u Evropi po mnogo čemu. I domaćin u njemu nađe idola i saveznika. Da mu sačuva Kosovo. Nije vic.","1600431070633082880","","","und","","97","327","56","https://x.com/undefined/status/1600431070633082880","1372624034500902922",
"1599383013812572160","Sun Dec 04 12:40:00 +0000 2022","510","Una nativa de Járkov cuenta las falsedades que el régimen ucraniano difunde sobre la vida en Rusia. https://t.co/QHSzY4oKi2","1599383013812572160","https://pbs.twimg.com/amplify_video_thumb/1598998562355834881/img/Xa6lXtvZbySdBhRN.jpg","","es","","3","20","292","https://x.com/undefined/status/1599383013812572160","100731315",
"1597466285855899651","Tue Nov 29 05:43:36 +0000 2022","738","Russia pertimbangkan main di AFC! Langsung ngebayangin di ACL Bali United tandang ke CSKA Moskow Persib main di markas Zenit St Petersburg atau Persija Jakarta ngejamu Spartak Moskow Gimana? https://t.co/fgbXns7Bgw","1597466285855899651","https://pbs.twimg.com/media/FitXHgoVsAE7FOR.jpg","","in","","9","77","63","https://x.com/undefined/status/1597466285855899651","1042719651250110464",
"1599924751543435264","Tue Dec 06 00:32:40 +0000 2022","515","Bergurulah Kepada Mas Putin Bukannya Minta LGBT Dilindungi. Vladimir Putin Resmikan UU Larang Propaganda LGBT Skala Penuh di Rusia https://t.co/fbxp6Hrszu","1599924751543435264","","","in","","6","14","123","https://x.com/undefined/status/1599924751543435264","121425273",
"1602313752061304832","Mon Dec 12 14:45:42 +0000 2022","1103","ये रुस की सांसद Maria Butina हैं जिसने अमेरिका को हिलाकर रख दिया था. अमेरिका ने इन्हें ख़तरनाक जासूस बताकर कई महीने जेल में रखा. पुतिन की बेहद करीबी मारिया बुटिना जब रुस वापस लौटीं तो शानदार स्वागत हुआ. भारत का नाम लेते ही इनके चेहरे पर चमक आ जाती है. #ग्लोबलज्ञान #सरहदपार https://t.co/VRGm8nX4tc","1602313752061304832","https://pbs.twimg.com/media/FjyP23hWYAEuvVS.jpg","","hi","","1","6","86","https://x.com/undefined/status/1602313752061304832","76636386",
"1603710322422030337","Fri Dec 16 11:15:11 +0000 2022","234","Maria Zacharovová: Kdyby Západ mohl zničit Rusko už by to dávno udělal. Kdyby existoval způsob jak zničit Rusko začali by s tím okamžitě. Kdyby existoval způsob jak se zmocnit veškeré ropy plynu zlata diamantů pitné vody a všeho na světě okamžitě by to udělali... https://t.co/onU3U5cuiU","1603710322422030337","https://pbs.twimg.com/media/FkGGBrtX0AE5INP.png","","cs","","2","19","37","https://x.com/undefined/status/1603710322422030337","845145359663824896",
"1603681648758906881","Fri Dec 16 09:21:14 +0000 2022","1291","#Zajárova: Si hubiera una forma de destruir a Rusia EEUU comenzaría a hacerlo de inmediato. Si hubiera una manera de apoderarse de todo el petróleo todo el gas todo el oro todos los diamantes toda el agua potable y todo lo que hay en el mundo inmediatamente lo harían. https://t.co/cwgr4KdOsW","1603681648758906881","https://pbs.twimg.com/media/FkFrnkiWAAIrYg7.jpg","","es","","35","79","811","https://x.com/undefined/status/1603681648758906881","907246319781195776",
"1602527483630419968","Tue Dec 13 04:55:00 +0000 2022","489","TEGAS! Presiden Rusia Vladimir Putin Sahkan UU Anti-LGBT Pelanggar Bisa Didenda Sampai Rp 1 2 Miliar! https://t.co/ckDxelQISW","1602527483630419968","","","in","","5","10","101","https://x.com/undefined/status/1602527483630419968","1243804423001763841",
"1596342322182377473","Sat Nov 26 03:17:22 +0000 2022","194","Kalau @aniesbaswedan jadi presiden berani begini nggak? #Nanya https://t.co/U49ekzcRzT","1596342322182377473","","","in","","6","56","30","https://x.com/undefined/status/1596342322182377473","1334070788060631040",
"1599099902491267072","Sat Dec 03 17:55:01 +0000 2022","244","Presiden Putin memerintahkan kesiapan tempur pasukan rudal nuklir strategis ICBM Rusia. https://t.co/DHPaCxx6LC","1599099902491267072","https://pbs.twimg.com/media/FjEk4wlaMAANF0s.jpg","","in","","1","11","36","https://x.com/undefined/status/1599099902491267072","1508855983656751107",
"1615991102779101185","Thu Jan 19 09:45:03 +0000 2023","2777","#Russia also has huge manpower and will continue to mobilise hundreds of thousands. It has also increased the workload and capacity of its war industry. 3/","1616008828960788480","","kajakallas","en","","3","13","242","https://x.com/undefined/status/1616008828960788480","68964628",
"1601989208863907843","Sun Dec 11 17:16:05 +0000 2022","296","Tutto il mondo va sempre più verso un esercito di professionisti super addestrati capaci di usare tutte le armi di ultima generazione professionisti di morte insomma. La Russa propone una Mini Naja di 40 giorni. Giusto il tempo di sparare 4-5 volte e prendere il porto d armi","1601989208863907843","","","it","","1","63","40","https://x.com/undefined/status/1601989208863907843","2842400818",
"1600370144944918529","Wed Dec 07 06:02:30 +0000 2022","270","U Rusiji svi mladi i stari varaju i lažu... Rusija je carstvo laži. Laž je u zajednici koju treba nazvati imaginarnom zajednicom. Laž je u veleposedniku svešteniku i caru. Krešendo obmana imaginacija iluzija! Žil Mišele francuski istoričar (1798 1874)","1600370144944918529","","","und","","11","90","25","https://x.com/undefined/status/1600370144944918529","1498601987578998785",
"1603786554912428034","Sat Dec 17 17:45:16 +0000 2022","0","@idextratime @CNN Negara'a lagi d.jajah Rusia presiden'a malah mau tampil d.piala dunia ngakak","1604170878044237826","","idextratime","in","","0","0","0","https://x.com/undefined/status/1604170878044237826","1354415319503106049",
"1608100743621537793","Wed Dec 28 14:01:09 +0000 2022","1232","A Rússia apresentou hj o Moscovita 3 um carro chinês da JAC que está sendo montado sob licença na fábrica da Renault que foi fechada este ano no âmbito das sanções em resposta à invasão da Ucrânia. O modelo básico custa o equivalente a R$ 146 mil. https://t.co/HzG1kVjnlU","1608100743621537793","https://pbs.twimg.com/ext_tw_video_thumb/1608100690735337472/pu/img/X0MQbSt3pSHdcDco.jpg","","pt","","6","47","43","https://x.com/undefined/status/1608100743621537793","799915069186469888",
"1626936585899085830","Sat Feb 18 17:41:21 +0000 2023","2","@CNNIndonesia Motivasi AS kritisi Rusia krna mreka punya kepentingan disana. Lihat negara2 lain yg mreka &amp; sekutunya jajah tdk ada pengecaman 1 pun.","1627000327915606017","","CNNIndonesia","in","","0","0","0","https://x.com/undefined/status/1627000327915606017","227511768",
"1600477024010633217","Wed Dec 07 13:07:12 +0000 2022","316","Zprávy: V Rusku se HIV šíří rychleji než v Tanzanii či Ugandě V Rusku už tisknou potravinové lístky Kyjev provedl dosud nejhlubší útok. Zaskočil nejen Rusko ale celý svět Rusko by mohlo být na úrovni zaostalé banánové republiky ale to by tam muselo být něco k jídlu.","1600477024010633217","","","cs","","0","16","11","https://x.com/undefined/status/1600477024010633217","1148152117074505728",
"1597745863652438016","Wed Nov 30 00:14:33 +0000 2022","389","Rusia Bakal Habisi NATO Jika Rudal Amerika Tiba di Ukraina https://t.co/hZ8WgSKApX","1597745863652438016","","","in","","4","40","44","https://x.com/undefined/status/1597745863652438016","41730943",
"1596057896160178176","Fri Nov 25 08:27:10 +0000 2022","196","Turkije Azerbeidzjan Georgië en Kazachstan komen weer bij elkaar voor projecten om Rusland te omzeilen https://t.co/ciLAsKPa1P","1596057896160178176","https://pbs.twimg.com/media/FiZWMeiXwAEUR7B.jpg","","nl","","0","8","15","https://x.com/undefined/status/1596057896160178176","1359450264",
"1597975242198351873","Wed Nov 30 15:26:01 +0000 2022","841",". @iamRashmika in Moscow for Russian premiere of #pushpatherise ! ️ #allsmiles . . . #alluarjun #rashmikamandanna #pushparaj #pushpa https://t.co/ohx8iJcndC","1597975242198351873","https://pbs.twimg.com/media/Fi0mAhPVIAAQMSH.jpg","","en","","1","9","95","https://x.com/undefined/status/1597975242198351873","593761929",
"1601195374580203522","Fri Dec 09 12:41:40 +0000 2022","708","Rosyjski opozycjonista Ilja Jaszyn skazany na 8 lat i 6 miesięcy więzienia za rozpowszechnianie nieprawdziwych informacji o działaniach rosyjskich sił zbrojnych . Jaszyn krytykował inwazję Rosji na Ukrainę.","1601195374580203522","","","pl","","1","4","15","https://x.com/undefined/status/1601195374580203522","2798754771",
"1624249364746215425","Sat Feb 11 03:30:00 +0000 2023","345","Black gold to the East red faces in the West: How Russia learned to stop worrying about US-led oil sanctions by looking to Asia Joydeep Sen Gupta https://t.co/C2UatNQ5di https://t.co/0UT0l00WYT","1624249364746215425","https://pbs.twimg.com/media/Fomq4CoXwAAtIcc.jpg","","en","","1","10","49","https://x.com/undefined/status/1624249364746215425","64643056",
"1610520781926338566","Wed Jan 04 06:17:31 +0000 2023","0","Eropah tdk pernah merasa kasihan dgn negara jajahannya mereka keji dan biadab lihat adalah Eropah empati dgn Palestina yg di jajah olh zionis Israel Ll bgmn inggris kpd Indonesia BIAR SAJA NGAPAIN DIBANTU BATUBARA SEGALA KUAT LAH SPRT RUSIA https://t.co/emKXRinAwh","1610520781926338566","","","in","","0","0","0","https://x.com/undefined/status/1610520781926338566","1168102826624483329",
